mean,mean_se,mean_ci_lower,mean_ci_upper,date,district,target
0.9931038170569501,1.0554999768791486,-1.0756381233090409,3.061845757422941,2023-12-29,Kakching,je_cases
0.99310381705695,1.0662255695970182,-1.0966598987489105,3.08286753286281,2023-12-30,Kakching,je_cases
0.99310381705695,1.0768443384877342,-1.1174723033348684,3.103679937448768,2023-12-31,Kakching,je_cases
13.136717290514397,9.343063433042941,-5.175350543522921,31.448785124551716,2023-12-02,Kakching,diarrhea_cases
14.618079960238088,10.011173324008823,-5.0034591978073415,34.239619118283514,2023-12-03,Kakching,diarrhea_cases
15.148557439151814,10.124410011691191,-4.694921548479668,34.992036426783294,2023-12-04,Kakching,diarrhea_cases
15.33852196396811,10.149816199276149,-4.554752236314359,35.23179616425058,2023-12-05,Kakching,diarrhea_cases
15.406548453542328,10.156996191268066,-4.500798272453583,35.313895179538235,2023-12-06,Kakching,diarrhea_cases
15.430908808657401,10.159322181276655,-4.480996773983746,35.342814391298546,2023-12-07,Kakching,diarrhea_cases
15.43963227660418,10.160123711731643,-4.473844276861254,35.353108830069615,2023-12-08,Kakching,diarrhea_cases
15.442756159349688,10.16040671436763,-4.47127506908981,35.35678738778918,2023-12-09,Kakching,diarrhea_cases
15.443874824938561,10.160507541845641,-4.470354021726493,35.358103671603615,2023-12-10,Kakching,diarrhea_cases
15.444275420223876,10.160543582289852,-4.470024064413819,35.35857490486157,2023-12-11,Kakching,diarrhea_cases
15.444418873803045,10.160556480144798,-4.469905890165819,35.35874363777191,2023-12-12,Kakching,diarrhea_cases
15.44447024467567,10.160561098015826,-4.469863570154093,35.35880405950543,2023-12-13,Kakching,diarrhea_cases
15.444488640637413,10.16056275176524,-4.469848415481643,35.35882569675647,2023-12-14,Kakching,diarrhea_cases
15.444495228250027,10.160563344181396,-4.469842988983359,35.35883344548341,2023-12-15,Kakching,diarrhea_cases
15.444497587280805,10.160563556548635,-4.469841046184721,35.35883622074633,2023-12-16,Kakching,diarrhea_cases
15.444498432052127,10.160563632821974,-4.469840350906397,35.35883721501065,2023-12-17,Kakching,diarrhea_cases
15.444498734565597,10.160563660360204,-4.469840102366865,35.35883757149806,2023-12-18,Kakching,diarrhea_cases
15.444498842895978,10.160563670446376,-4.469840013805015,35.358837699596975,2023-12-19,Kakching,diarrhea_cases
15.444498881689197,10.160563674282951,-4.4698399825313455,35.35883774590974,2023-12-20,Kakching,diarrhea_cases
15.44449889558109,10.16056367588154,-4.469839971772634,35.35883776293481,2023-12-21,Kakching,diarrhea_cases
15.44449890055579,10.160563676678706,-4.469839968360347,35.358837769471926,2023-12-22,Kakching,diarrhea_cases
15.444498902337235,10.160563677188879,-4.469839967578823,35.358837772253295,2023-12-23,Kakching,diarrhea_cases
15.444498902975173,10.160563677596283,-4.469839967739382,35.35883777368973,2023-12-24,Kakching,diarrhea_cases
15.44449890320362,10.160563677966882,-4.469839968237299,35.35883777464454,2023-12-25,Kakching,diarrhea_cases
15.444498903285426,10.160563678324303,-4.469839968856023,35.35883777542688,2023-12-26,Kakching,diarrhea_cases
15.444498903314722,10.160563678677004,-4.4698399695180075,35.35883777614745,2023-12-27,Kakching,diarrhea_cases
15.444498903325213,10.160563679028016,-4.469839970195489,35.35883777684592,2023-12-28,Kakching,diarrhea_cases
15.44449890332897,10.160563679378422,-4.469839970878514,35.35883777753645,2023-12-29,Kakching,diarrhea_cases
15.444498903330315,10.160563679728611,-4.469839971563529,35.35883777822416,2023-12-30,Kakching,diarrhea_cases
15.444498903330796,10.160563680078722,-4.46983997224925,35.35883777891084,2023-12-31,Kakching,diarrhea_cases
4.682894171794469,3.318588771710882,-1.8214203002578744,11.187208643846812,2023-12-02,Kakching,enteric_fever_cases
5.3663652678823,3.44726327733776,-1.3901466009272205,12.122877136691821,2023-12-03,Kakching,enteric_fever_cases
5.540480499149531,3.4611892626193073,-1.2433257992610578,12.32428679756012,2023-12-04,Kakching,enteric_fever_cases
5.584836601306257,3.463551675086347,-1.2035999404563578,12.373273143068872,2023-12-05,Kakching,enteric_fever_cases
5.596136381252093,3.4640769047913267,-1.1933295918158935,12.385602354320078,2023-12-06,Kakching,enteric_fever_cases
5.599015016222612,3.464205740887219,-1.1907034709532311,12.388733503398456,2023-12-07,Kakching,enteric_fever_cases
5.599748352564844,3.4642382398443567,-1.1900338313965246,12.389530536526213,2023-12-08,Kakching,enteric_fever_cases
5.599935171038303,3.4642464981495364,-1.189863198903791,12.389733540980398,2023-12-09,Kakching,enteric_fever_cases
5.599982763309428,3.4642486006716875,-1.1898197275003595,12.389785254119214,2023-12-10,Kakching,enteric_fever_cases
5.599994887508009,3.4642491362686085,-1.1898086530524532,12.38979842806847,2023-12-11,Kakching,enteric_fever_cases
5.599997976164796,3.4642492727714744,-1.1898058319363676,12.38980178426596,2023-12-12,Kakching,enteric_fever_cases
5.5999987630044945,3.4642493076099097,-1.189805113378747,12.389802639387735,2023-12-13,Kakching,enteric_fever_cases
5.599998963453023,3.464249316549534,-1.1898049304515599,12.389802857357607,2023-12-14,Kakching,enteric_fever_cases
5.599999014517571,3.464249318891421,-1.1898048839770272,12.389802913012169,2023-12-15,Kakching,enteric_fever_cases
5.599999027526336,3.4642493195525272,-1.1898048722640056,12.389802927316678,2023-12-16,Kakching,enteric_fever_cases
5.599999030840338,3.4642493197854525,-1.1898048694065295,12.389802931087205,2023-12-17,Kakching,enteric_fever_cases
5.599999031684584,3.464249319909298,-1.189804868805016,12.389802932174184,2023-12-18,Kakching,enteric_fever_cases
5.5999990318996575,3.4642493200053552,-1.1898048687782117,12.389802932577528,2023-12-19,Kakching,enteric_fever_cases
5.5999990319544475,3.4642493200943334,-1.1898048688978156,12.38980293280671,2023-12-20,Kakching,enteric_fever_cases
5.599999031968405,3.464249320181508,-1.1898048690547167,12.389802932991527,2023-12-21,Kakching,enteric_fever_cases
5.599999031971961,3.4642493202682236,-1.1898048692211205,12.389802933165042,2023-12-22,Kakching,enteric_fever_cases
5.5999990319728665,3.464249320354822,-1.1898048693899446,12.389802933335677,2023-12-23,Kakching,enteric_fever_cases
5.5999990319730975,3.46424932044139,-1.1898048695593841,12.389802933505578,2023-12-24,Kakching,enteric_fever_cases
5.599999031973156,3.4642493205279505,-1.189804869728981,12.389802933675293,2023-12-25,Kakching,enteric_fever_cases
5.599999031973171,3.4642493206145097,-1.1898048698986186,12.389802933844962,2023-12-26,Kakching,enteric_fever_cases
5.599999031973175,3.464249320701068,-1.189804870068266,12.389802934014615,2023-12-27,Kakching,enteric_fever_cases
5.599999031973176,3.4642493207876264,-1.189804870237916,12.389802934184267,2023-12-28,Kakching,enteric_fever_cases
5.599999031973176,3.4642493208741847,-1.1898048704075679,12.38980293435392,2023-12-29,Kakching,enteric_fever_cases
5.599999031973176,3.464249320960743,-1.1898048705772188,12.38980293452357,2023-12-30,Kakching,enteric_fever_cases
5.599999031973176,3.4642493210473013,-1.1898048707468698,12.389802934693222,2023-12-31,Kakching,enteric_fever_cases
0.0,1732.0611998425459,-3394.777570710623,3394.777570710623,2023-12-02,Kakching,vector_density
0.0,1732.0614885159246,-3394.7781365000487,3394.7781365000487,2023-12-03,Kakching,vector_density
0.0,1732.0617771892548,-3394.778702289379,3394.778702289379,2023-12-04,Kakching,vector_density
0.0,1732.062065862537,-3394.7792680786156,3394.7792680786156,2023-12-05,Kakching,vector_density
0.0,1732.0623545357714,-3394.7798338677585,3394.7798338677585,2023-12-06,Kakching,vector_density
0.0,1732.0626432089573,-3394.780399656806,3394.780399656806,2023-12-07,Kakching,vector_density
0.0,1732.0629318820954,-3394.78096544576,3394.78096544576,2023-12-08,Kakching,vector_density
0.0,1732.0632205551851,-3394.7815312346193,3394.7815312346193,2023-12-09,Kakching,vector_density
0.0,1732.0635092282268,-3394.7820970233843,3394.7820970233843,2023-12-10,Kakching,vector_density
0.0,1732.0637979012206,-3394.782662812055,3394.782662812055,2023-12-11,Kakching,vector_density
0.0,1732.064086574166,-3394.7832286006314,3394.7832286006314,2023-12-12,Kakching,vector_density
0.0,1732.0643752470635,-3394.783794389114,3394.783794389114,2023-12-13,Kakching,vector_density
0.0,1732.0646639199126,-3394.7843601775016,3394.7843601775016,2023-12-14,Kakching,vector_density
0.0,1732.0649525927138,-3394.784925965795,3394.784925965795,2023-12-15,Kakching,vector_density
0.0,1732.065241265467,-3394.785491753995,3394.785491753995,2023-12-16,Kakching,vector_density
0.0,1732.0655299381717,-3394.786057542099,3394.786057542099,2023-12-17,Kakching,vector_density
0.0,1732.0658186108287,-3394.78662333011,3394.78662333011,2023-12-18,Kakching,vector_density
0.0,1732.0661072834373,-3394.7871891180266,3394.7871891180266,2023-12-19,Kakching,vector_density
0.0,1732.066395955998,-3394.7877549058485,3394.7877549058485,2023-12-20,Kakching,vector_density
0.0,1732.0666846285105,-3394.7883206935767,3394.7883206935767,2023-12-21,Kakching,vector_density
0.0,1732.066973300975,-3394.7888864812103,3394.7888864812103,2023-12-22,Kakching,vector_density
0.0,1732.0672619733912,-3394.7894522687493,3394.7894522687493,2023-12-23,Kakching,vector_density
0.0,1732.0675506457594,-3394.7900180561946,3394.7900180561946,2023-12-24,Kakching,vector_density
0.0,1732.0678393180795,-3394.790583843545,3394.790583843545,2023-12-25,Kakching,vector_density
0.0,1732.0681279903513,-3394.791149630801,3394.791149630801,2023-12-26,Kakching,vector_density
0.0,1732.0684166625751,-3394.791715417963,3394.791715417963,2023-12-27,Kakching,vector_density
0.0,1732.0687053347508,-3394.792281205031,3394.792281205031,2023-12-28,Kakching,vector_density
0.0,1732.0689940068785,-3394.7928469920043,3394.7928469920043,2023-12-29,Kakching,vector_density
0.0,1732.069282678958,-3394.7934127788835,3394.7934127788835,2023-12-30,Kakching,vector_density
0.0,1732.0695713509895,-3394.7939785656686,3394.7939785656686,2023-12-31,Kakching,vector_density
9.563206150525637,2.868696677437826,3.9406639801777814,15.185748320873493,2023-12-02,Kakching,gi_disorders
8.654865238972885,2.9603077420548494,2.852768681390292,14.456961796555479,2023-12-03,Kakching,gi_disorders
8.468901401212374,2.974373666437235,2.639236138431041,14.298566663993707,2023-12-04,Kakching,gi_disorders
8.430829187889405,2.9808205662294207,2.5885282337034488,14.27313014207536,2023-12-05,Kakching,gi_disorders
8.423034697063848,2.986039187599445,2.570505432943693,14.275563961184002,2023-12-06,Kakching,gi_disorders
8.421438937796733,2.9910143079981144,2.559158616876436,14.28371925871703,2023-12-07,Kakching,gi_disorders
8.421112239402243,2.995933835695229,2.5491898213746547,14.293034657429832,2023-12-08,Kakching,gi_disorders
8.421045354726614,3.0008356483974623,2.5395155603436868,14.30257514910954,2023-12-09,Kakching,gi_disorders
8.421031661485664,3.005727495707378,2.529914022557433,14.312149300413894,2023-12-10,Kakching,gi_disorders
8.42102885808046,3.0106109915108465,2.520339743258778,14.321717972902142,2023-12-11,Kakching,gi_disorders
8.421028284141773,3.0154864962883847,2.5107833555496635,14.331273212733883,2023-12-12,Kakching,gi_disorders
8.42102816663981,3.0203541141244283,2.5012428823985493,14.340813450881068,2023-12-13,Kakching,gi_disorders
8.421028142583735,3.0252138964546123,2.491717860002611,14.350338425164859,2023-12-14,Kakching,gi_disorders
8.421028137658755,3.030065883711769,2.482208134800156,14.359848140517354,2023-12-15,Kakching,gi_disorders
8.421028136650468,3.0349101138408283,2.4727136172060895,14.369342656094847,2023-12-16,Kakching,gi_disorders
8.421028136444043,3.039746624041893,2.4632342311947175,14.378822041693368,2023-12-17,Kakching,gi_disorders
8.421028136401782,3.0445754511291465,2.4537699039738676,14.388286368829696,2023-12-18,Kakching,gi_disorders
8.42102813639313,3.0493966316068035,2.4443205638660395,14.39773570892022,2023-12-19,Kakching,gi_disorders
8.421028136391358,3.054210201687183,2.4348861398696657,14.407170132913052,2023-12-20,Kakching,gi_disorders
8.421028136390996,3.0590161972969168,2.4254665615643667,14.416589711217625,2023-12-21,Kakching,gi_disorders
8.421028136390921,3.063814654080702,2.416061759086702,14.42599451369514,2023-12-22,Kakching,gi_disorders
8.421028136390905,3.06860560740451,2.4066716631204095,14.435384609661401,2023-12-23,Kakching,gi_disorders
8.421028136390902,3.073389092358654,2.3972962048896935,14.44476006789211,2023-12-24,Kakching,gi_disorders
8.421028136390902,3.0781651437607924,2.3879353161531904,14.454120956628614,2023-12-25,Kakching,gi_disorders
8.421028136390902,3.0829337961588874,2.378588929198134,14.46346734358367,2023-12-26,Kakching,gi_disorders
8.421028136390902,3.08769508383412,2.3692569768346434,14.47279929594716,2023-12-27,Kakching,gi_disorders
8.421028136390902,3.0924490408037677,2.359939392390081,14.482116880391722,2023-12-28,Kakching,gi_disorders
8.421028136390902,3.097195700824036,2.3506361097034993,14.491420163078304,2023-12-29,Kakching,gi_disorders
8.421028136390902,3.101935097392858,2.341347063120155,14.500709209661649,2023-12-30,Kakching,gi_disorders
8.421028136390902,3.1066672637526516,2.3320721874861077,14.509984085295695,2023-12-31,Kakching,gi_disorders
3.0699143147324888,1.66546908360537,-0.19434510649896453,6.334173735963942,2023-12-02,Kakching,skin_allergies
3.079580000611336,1.6876336935699512,-0.22812125788207416,6.387281259104746,2023-12-03,Kakching,skin_allergies
3.080916286089725,1.6889266735756294,-0.22931916664754493,6.391151738826995,2023-12-04,Kakching,skin_allergies
3.0811010281661937,1.6890719187439736,-0.229419099869959,6.391621156202346,2023-12-05,Kakching,skin_allergies
3.081126568842471,1.689091359008215,-0.2294316614114451,6.391684799096387,2023-12-06,Kakching,skin_allergies
3.081130099852608,1.6890940344311716,-0.22943337413394627,6.391693573839162,2023-12-07,Kakching,skin_allergies
3.081130588016369,1.689094404104177,-0.22943361051596245,6.3916947865487,2023-12-08,Kakching,skin_allergies
3.0811306555052314,1.6890944552354992,-0.2294336432426496,6.391694954253112,2023-12-09,Kakching,skin_allergies
3.081130664835597,1.6890944623326702,-0.22943364782248343,6.391694977493678,2023-12-10,Kakching,skin_allergies
3.0811306661255244,1.689094463342184,-0.22943364851116677,6.391694980762216,2023-12-11,Kakching,skin_allergies
3.0811306663038573,1.6890944635100775,-0.22943364866189908,6.391694981269614,2023-12-12,Kakching,skin_allergies
3.081130666328512,1.689094463561617,-0.22943364873826022,6.391694981395284,2023-12-13,Kakching,skin_allergies
3.0811306663319202,1.6890944635970704,-0.22943364880433892,6.391694981468179,2023-12-14,Kakching,skin_allergies
3.0811306663323914,1.6890944636302998,-0.22943364886899653,6.39169498153378,2023-12-15,Kakching,skin_allergies
3.0811306663324567,1.6890944636632217,-0.22943364893345697,6.39169498159837,2023-12-16,Kakching,skin_allergies
3.0811306663324656,1.6890944636961012,-0.22943364899789076,6.3916949816628215,2023-12-17,Kakching,skin_allergies
3.081130666332467,1.6890944637289749,-0.22943364906232055,6.391694981727254,2023-12-18,Kakching,skin_allergies
3.081130666332467,1.6890944637618477,-0.2294336491267499,6.391694981791684,2023-12-19,Kakching,skin_allergies
3.081130666332467,1.6890944637947203,-0.22943364919117926,6.391694981856113,2023-12-20,Kakching,skin_allergies
3.081130666332467,1.6890944638275929,-0.22943364925560816,6.391694981920542,2023-12-21,Kakching,skin_allergies
3.081130666332467,1.6890944638604655,-0.2294336493200375,6.391694981984971,2023-12-22,Kakching,skin_allergies
3.081130666332467,1.689094463893338,-0.22943364938446642,6.3916949820494,2023-12-23,Kakching,skin_allergies
3.081130666332467,1.6890944639262107,-0.22943364944889533,6.39169498211383,2023-12-24,Kakching,skin_allergies
3.081130666332467,1.6890944639590832,-0.22943364951332468,6.391694982178258,2023-12-25,Kakching,skin_allergies
3.081130666332467,1.6890944639919558,-0.22943364957775358,6.391694982242687,2023-12-26,Kakching,skin_allergies
3.081130666332467,1.6890944640248284,-0.22943364964218294,6.391694982307117,2023-12-27,Kakching,skin_allergies
3.081130666332467,1.689094464057701,-0.22943364970661184,6.391694982371545,2023-12-28,Kakching,skin_allergies
3.081130666332467,1.6890944640905736,-0.2294336497710412,6.3916949824359754,2023-12-29,Kakching,skin_allergies
3.081130666332467,1.6890944641234462,-0.2294336498354701,6.391694982500404,2023-12-30,Kakching,skin_allergies
3.081130666332467,1.6890944641563188,-0.229433649899899,6.391694982564832,2023-12-31,Kakching,skin_allergies
1.8760689150883314,1.2158358324973209,-0.5069255277196913,4.259063357896354,2023-12-02,Kakching,respiratory_issues
1.9185768067873392,1.2242704169381435,-0.48094911774925797,4.318102731323936,2023-12-03,Kakching,respiratory_issues
1.9206393395693777,1.2276486660592587,-0.48550783157540933,4.3267865107141645,2023-12-04,Kakching,respiratory_issues
1.9207394160800433,1.2308311359213533,-0.49164528137633323,4.33312411353642,2023-12-05,Kakching,respiratory_issues
1.920744271909766,1.233996502476337,-0.4978444299922462,4.3393329738117785,2023-12-06,Kakching,respiratory_issues
1.9207445075203218,1.2371533399619017,-0.5040314821584433,4.345520497199087,2023-12-07,Kakching,respiratory_issues
1.9207445189524224,1.2403021218171835,-0.5102029697578678,4.351692007662713,2023-12-08,Kakching,respiratory_issues
1.9207445195071213,1.2434429290013371,-0.5163588381664947,4.357847877180737,2023-12-09,Kakching,respiratory_issues
1.920744519534036,1.2465758227484771,-0.5224991970513655,4.363988236119438,2023-12-10,Kakching,respiratory_issues
1.9207445195353419,1.2497008626198354,-0.5286241626481734,4.370113201718857,2023-12-11,Kakching,respiratory_issues
1.9207445195354051,1.2528181073899722,-0.5347338501285741,4.376222889199385,2023-12-12,Kakching,respiratory_issues
1.9207445195354083,1.2559276151019254,-0.540828373253649,4.382317412324466,2023-12-13,Kakching,respiratory_issues
1.9207445195354085,1.2590294430818634,-0.5469078443805655,4.3883968834513825,2023-12-14,Kakching,respiratory_issues
1.9207445195354085,1.2621236479515165,-0.5529723744858743,4.394461413556691,2023-12-15,Kakching,respiratory_issues
1.9207445195354085,1.2652102856402412,-0.5590220731890985,4.400511112259915,2023-12-16,Kakching,respiratory_issues
1.9207445195354085,1.2682894113968144,-0.5650570487758517,4.406546087846669,2023-12-17,Kakching,respiratory_issues
1.9207445195354085,1.2713610798009725,-0.571077408220451,4.412566447291268,2023-12-18,Kakching,respiratory_issues
1.9207445195354085,1.2744253447746994,-0.5770832572080433,4.41857229627886,2023-12-19,Kakching,respiratory_issues
1.9207445195354085,1.2774822595932707,-0.5830747001562502,4.424563739227067,2023-12-20,Kakching,respiratory_issues
1.9207445195354085,1.2805318768960599,-0.5890518402363472,4.430540879307165,2023-12-21,Kakching,respiratory_issues
1.9207445195354085,1.2835742486971147,-0.5950147793939946,4.436503818464812,2023-12-22,Kakching,respiratory_issues
1.9207445195354085,1.2866094263955086,-0.6009636183695259,4.442452657440343,2023-12-23,Kakching,respiratory_issues
1.9207445195354085,1.2896374607854706,-0.6068984567178002,4.448387495788618,2023-12-24,Kakching,respiratory_issues
1.9207445195354085,1.2926584020663052,-0.6128193928276464,4.454308431898463,2023-12-25,Kakching,respiratory_issues
1.9207445195354085,1.2956722998521,-0.618726523940889,4.460215563011706,2023-12-26,Kakching,respiratory_issues
1.9207445195354085,1.2986792031812349,-0.6246199461709869,4.466108985241804,2023-12-27,Kakching,respiratory_issues
1.9207445195354085,1.3016791605256897,-0.6304997545212747,4.471988793592091,2023-12-28,Kakching,respiratory_issues
1.9207445195354085,1.3046722198001617,-0.6363660429028335,4.477855081973651,2023-12-29,Kakching,respiratory_issues
1.9207445195354085,1.307658428370994,-0.6422189041519899,4.483707943222807,2023-12-30,Kakching,respiratory_issues
1.9207445195354085,1.3106378330649222,-0.6480584300474588,4.489547469118276,2023-12-31,Kakching,respiratory_issues
0.0,1732.0611998425459,-3394.777570710623,3394.777570710623,2023-12-02,Kakching,mining_proximity
0.0,1732.0614885159246,-3394.7781365000487,3394.7781365000487,2023-12-03,Kakching,mining_proximity
0.0,1732.0617771892548,-3394.778702289379,3394.778702289379,2023-12-04,Kakching,mining_proximity
0.0,1732.062065862537,-3394.7792680786156,3394.7792680786156,2023-12-05,Kakching,mining_proximity
0.0,1732.0623545357714,-3394.7798338677585,3394.7798338677585,2023-12-06,Kakching,mining_proximity
0.0,1732.0626432089573,-3394.780399656806,3394.780399656806,2023-12-07,Kakching,mining_proximity
0.0,1732.0629318820954,-3394.78096544576,3394.78096544576,2023-12-08,Kakching,mining_proximity
0.0,1732.0632205551851,-3394.7815312346193,3394.7815312346193,2023-12-09,Kakching,mining_proximity
0.0,1732.0635092282268,-3394.7820970233843,3394.7820970233843,2023-12-10,Kakching,mining_proximity
0.0,1732.0637979012206,-3394.782662812055,3394.782662812055,2023-12-11,Kakching,mining_proximity
0.0,1732.064086574166,-3394.7832286006314,3394.7832286006314,2023-12-12,Kakching,mining_proximity
0.0,1732.0643752470635,-3394.783794389114,3394.783794389114,2023-12-13,Kakching,mining_proximity
0.0,1732.0646639199126,-3394.7843601775016,3394.7843601775016,2023-12-14,Kakching,mining_proximity
0.0,1732.0649525927138,-3394.784925965795,3394.784925965795,2023-12-15,Kakching,mining_proximity
0.0,1732.065241265467,-3394.785491753995,3394.785491753995,2023-12-16,Kakching,mining_proximity
0.0,1732.0655299381717,-3394.786057542099,3394.786057542099,2023-12-17,Kakching,mining_proximity
0.0,1732.0658186108287,-3394.78662333011,3394.78662333011,2023-12-18,Kakching,mining_proximity
0.0,1732.0661072834373,-3394.7871891180266,3394.7871891180266,2023-12-19,Kakching,mining_proximity
0.0,1732.066395955998,-3394.7877549058485,3394.7877549058485,2023-12-20,Kakching,mining_proximity
0.0,1732.0666846285105,-3394.7883206935767,3394.7883206935767,2023-12-21,Kakching,mining_proximity
0.0,1732.066973300975,-3394.7888864812103,3394.7888864812103,2023-12-22,Kakching,mining_proximity
0.0,1732.0672619733912,-3394.7894522687493,3394.7894522687493,2023-12-23,Kakching,mining_proximity
0.0,1732.0675506457594,-3394.7900180561946,3394.7900180561946,2023-12-24,Kakching,mining_proximity
0.0,1732.0678393180795,-3394.790583843545,3394.790583843545,2023-12-25,Kakching,mining_proximity
0.0,1732.0681279903513,-3394.791149630801,3394.791149630801,2023-12-26,Kakching,mining_proximity
0.0,1732.0684166625751,-3394.791715417963,3394.791715417963,2023-12-27,Kakching,mining_proximity
0.0,1732.0687053347508,-3394.792281205031,3394.792281205031,2023-12-28,Kakching,mining_proximity
0.0,1732.0689940068785,-3394.7928469920043,3394.7928469920043,2023-12-29,Kakching,mining_proximity
0.0,1732.069282678958,-3394.7934127788835,3394.7934127788835,2023-12-30,Kakching,mining_proximity
0.0,1732.0695713509895,-3394.7939785656686,3394.7939785656686,2023-12-31,Kakching,mining_proximity
608.9238215281217,183.51989748934807,249.23143200251684,968.6162110537266,2023-12-02,Kakching,population_density
583.3788039078063,192.13392896640485,206.80322292547572,959.9543848901369,2023-12-03,Kakching,population_density
578.8808364806541,195.2220521012339,196.25264537423368,961.5090275870746,2023-12-04,Kakching,population_density
578.0888342484993,197.6149370336599,190.77067485537538,965.4069936416233,2023-12-05,Kakching,population_density
577.949378472997,199.87435907799932,186.20283324709192,969.695923698902,2023-12-06,Kakching,population_density
577.9248230960909,202.09050845467348,181.8347049075436,974.0149412846382,2023-12-07,Kakching,population_density
577.9204993846288,204.27948666389722,177.54006274305993,978.3009360261976,2023-12-08,Kakching,population_density
577.9197380653919,206.44471076387666,173.29554016940523,982.5439359613786,2023-12-09,Kakching,population_density
577.9196040122791,208.58736513637592,169.0958807148766,986.7433273096817,2023-12-10,Kakching,population_density
577.9195804082033,210.70821580380672,164.93906618604865,990.9000946303579,2023-12-11,Kakching,population_density
577.9195762519969,212.80792816756,160.8237014189924,995.0154510850014,2023-12-12,Kakching,population_density
577.919575520172,214.88712422647183,156.74855129490265,999.0905997454413,2023-12-13,Kakching,population_density
577.9195753913123,216.94639427189048,152.71245604258024,1003.1266947400443,2023-12-14,Kakching,population_density
577.9195753686226,218.98630050785582,148.7143132655599,1007.1248374716854,2023-12-15,Kakching,population_density
577.9195753646275,221.0073791335438,144.75307194529256,1011.0860787839624,2023-12-16,Kakching,population_density
577.919575363924,223.01014203984312,140.8277287786696,1015.0114219491784,2023-12-17,Kakching,population_density
577.9195753638,224.9950783322769,136.93732513376904,1018.9018255938311,2023-12-18,Kakching,population_density
577.9195753637782,226.96265572745085,133.08094430241113,1022.7582064251453,2023-12-19,Kakching,population_density
577.9195753637744,228.91332184031188,129.25770897533693,1026.5814417522117,2023-12-20,Kakching,population_density
577.9195753637737,230.84750537329796,125.46677891119305,1030.3723718163542,2023-12-21,Kakching,population_density
577.9195753637736,232.7656172165112,121.70734878017527,1034.131801947372,2023-12-22,Kakching,population_density
577.9195753637736,234.66805146694338,117.97864616637276,1037.8605045611744,2023-12-23,Kakching,population_density
577.9195753637736,236.55518637392115,114.27992971472798,1041.559221012819,2023-12-24,Kakching,population_density
577.9195753637736,238.42738521719596,110.61048741001179,1045.2286633175354,2023-12-25,Kakching,population_density
577.9195753637736,240.28499712345283,106.96963497649551,1048.8695157510515,2023-12-26,Kakching,population_density
577.9195753637736,242.12835782643535,103.35671438813335,1052.4824363394137,2023-12-27,Kakching,population_density
577.9195753637736,243.95779037537392,99.77109248006843,1056.0680582474788,2023-12-28,Kakching,population_density
577.9195753637736,245.77360579595089,96.21215965316514,1059.626991074382,2023-12-29,Kakching,population_density
577.9195753637736,247.57610370763177,92.67932866406193,1063.159822063485,2023-12-30,Kakching,population_density
577.9195753637736,249.36557290083294,89.17203349394367,1066.6671172336034,2023-12-31,Kakching,population_density
32.953435735618534,12.21078575088142,9.02073544095607,56.886136030280994,2023-12-02,Kakching,tribal_population_percent
39.681095409529036,12.510660962426877,15.160650500381145,64.20154031867693,2023-12-03,Kakching,tribal_population_percent
37.79885542753692,12.593774974593002,13.115510047932805,62.48220080714104,2023-12-04,Kakching,tribal_population_percent
38.3254616355692,12.596036313899178,13.637684112368149,63.01323915877025,2023-12-05,Kakching,tribal_population_percent
38.17812967950022,12.609892950161393,13.463193648278363,62.893065710722084,2023-12-06,Kakching,tribal_population_percent
38.2193496745326,12.619640366230453,13.485309058873057,62.95339029019215,2023-12-07,Kakching,tribal_population_percent
38.207817295299996,12.630458091021476,13.45257432865538,62.96306026194461,2023-12-08,Kakching,tribal_population_percent
38.21104378212175,12.640960047395273,13.43521735921728,62.98687020502622,2023-12-09,Kakching,tribal_population_percent
38.2101410874565,12.651538561553672,13.413581157791622,63.00670101712137,2023-12-10,Kakching,tribal_population_percent
38.21039364006362,12.662084367885925,13.393164309799594,63.02762297032765,2023-12-11,Kakching,tribal_population_percent
38.210322981820234,12.672628068517371,13.3724283780548,63.04821758558567,2023-12-12,Kakching,tribal_population_percent
38.21034275032477,12.683161139201479,13.351803707371868,63.06888179327767,2023-12-13,Kakching,tribal_population_percent
38.21033721956498,12.693685990954272,13.331169846233976,63.08950459289598,2023-12-14,Kakching,tribal_population_percent
38.210338766940694,12.70420197762734,13.310560438468578,63.11011709541281,2023-12-15,Kakching,tribal_population_percent
38.210338334021586,12.714709307555895,13.289966017315823,63.13071065072735,2023-12-16,Kakching,tribal_population_percent
38.21033845514211,12.725207950093674,13.269389177175736,63.151287733108475,2023-12-17,Kakching,tribal_population_percent
38.21033842125545,12.735697941286551,13.2488291383529,63.171847704158,2023-12-18,Kakching,tribal_population_percent
38.21033843073614,12.746179298423831,13.228286065335414,63.19239079613686,2023-12-19,Kakching,tribal_population_percent
38.210338428083666,12.756652043925664,13.207759858680099,63.212916997487234,2023-12-20,Kakching,tribal_population_percent
38.210338428825764,12.767116198666075,13.187250493002335,63.23342636464919,2023-12-21,Kakching,tribal_population_percent
38.210338428618144,12.777571783840127,13.16675792241628,63.25391893482001,2023-12-22,Kakching,tribal_population_percent
38.21033842867623,12.788018820442598,13.146282106988352,63.27439475036411,2023-12-23,Kakching,tribal_population_percent
38.21033842865998,12.798457329414342,13.125823005335189,63.29485385198477,2023-12-24,Kakching,tribal_population_percent
